x	y	color	is_highlight
23337.166015625	20355.591796875	10	false
22901.73828125	20797.453125	10	false
22944.001953125	20316.974609375	10	false
23028.1796875	20636.501953125	10	false
23016.265625	20694.4609375	10	false
22993.19921875	20643.771484375	10	false
23049.04296875	20414.1171875	10	false
23448.126953125	19850.736328125	10	false
23443.294921875	19808.9453125	10	false
23382.341796875	19704.224609375	10	false
23560.974609375	19893.533203125	10	false
23454.162109375	19728.46484375	10	false
23487.228515625	19805.34375	10	false
23473.486328125	19746.44921875	10	false
23454.166015625	19745.091796875	10	false
23510.31640625	19701.88671875	10	false
23525.11328125	19904.447265625	10	false
23538.80859375	20043.697265625	10	false
23542.162109375	19718.017578125	10	false
23534.916015625	19954.369140625	10	false
23533.580078125	19680.396484375	10	false
23532.8125	19852.671875	10	false
23544.6171875	19811.912109375	10	false
23553.546875	20287.123046875	10	false
22973.44140625	20068.806640625	10	false
22943.447265625	19798.03125	10	false
22929.5546875	19669.85546875	10	false
22874.9921875	20064.345703125	10	false
23028.453125	19758.8203125	10	false
23150.810546875	19808.642578125	10	false
23233.392578125	20102.5625	10	false
24549.59375	18843.349609375	10	true
24791.591796875	19470.1796875	10	false
24791.853515625	19526.134765625	10	false
24836.0546875	19478.966796875	10	false
24813.1640625	19248.109375	10	false
24823.876953125	19503.291015625	10	false
24858.978515625	19352.029296875	10	false
24859.267578125	19278.5234375	10	false
24820.109375	19539.91796875	10	false
24852.04296875	19545.443359375	10	false
24918.79296875	19613.8671875	10	false
24881.955078125	19385.03125	10	false
24883.431640625	19341.013671875	10	false
24889.9921875	19525.64453125	10	false
24985.166015625	19503.7265625	10	false
24975.7578125	19285.77734375	10	false
24583.34765625	19398.3671875	10	false
24627.90625	19281.5546875	10	false
24586.654296875	19374.033203125	10	false
24650.646484375	19297.791015625	10	false
24729.345703125	19553.048828125	10	false
24738.76953125	19458.634765625	10	false
24740.78125	19572.37890625	10	false
24760.41015625	19556.84375	10	false
24751.896484375	19353.455078125	10	false
24769.92578125	18874.755859375	10	true
24838.26953125	19234.572265625	10	false
24832.556640625	19208.767578125	10	false
24923.51953125	18856.6015625	10	true
24933.97265625	19201.3359375	10	false
24904.0078125	19178.580078125	10	false
24960.0625	19181.3046875	10	false
24901.25390625	19060.59765625	10	false
24559.92578125	18894.876953125	10	true
24644.21875	18948.404296875	10	true
24634.90625	18991.458984375	10	true
24568.748046875	18947.166015625	10	true
24657.404296875	18920.390625	10	true
24682.32421875	18897.125	10	true
24590.767578125	18967.98046875	10	true
24549.615234375	18982.296875	10	true
24699.65625	18862.1484375	10	true
24678.33203125	18951.951171875	10	true
24666.537109375	19049.205078125	10	true
24737.591796875	18940.796875	10	true
24657.44140625	18861.798828125	10	true
24639.9375	19109.720703125	10	true
24620.751953125	18928.96484375	10	true
24611.076171875	18853.96484375	10	true
24578.62109375	18919.638671875	10	true
24389.03125	19325.35546875	10	false
24449.07421875	19391.30078125	10	false
24453.98828125	19532.876953125	10	false
24472.15234375	19304.37890625	10	false
24528.2734375	19289.115234375	10	false
24280.5859375	19525.119140625	10	false
24237.681640625	19525.205078125	10	false
24130.173828125	19285.490234375	10	false
24273.2734375	19266.90234375	10	false
24230	19562.61328125	10	false
24535.94140625	19094.8984375	10	true
24505.912109375	19073.185546875	10	true
24427.046875	18906.728515625	10	true
24461.134765625	19210.759765625	10	false
24497.09765625	19088.341796875	10	true
24513.95703125	19039.376953125	10	true
24510.38671875	19121.619140625	10	true
24278.025390625	19113.646484375	10	true
24562.013671875	18071.58203125	10	true
24826.859375	18746.82421875	10	true
24900.76953125	18740.44921875	10	true
24896.337890625	18612.81640625	10	true
24877.1875	18800.572265625	10	true
24904.162109375	18526.21875	10	true
24925.14453125	18767.6953125	10	true
24922.408203125	18497.62109375	10	true
24964.42578125	18761.54296875	10	true
25008.4140625	18463.49609375	10	true
25001.330078125	18618.1875	10	true
24584.13671875	18831.09765625	10	true
24594.13671875	18426.201171875	10	true
24666.5234375	18826.88671875	10	true
24612.599609375	18817.421875	10	true
24759.54296875	18803.611328125	10	true
24704.755859375	18548.708984375	10	true
24650.216796875	18787.755859375	10	true
24733.751953125	18718.36328125	10	true
24798.482421875	18646.443359375	10	true
24653.673828125	17993.47265625	10	true
24723.66796875	18036.91015625	10	true
24702.12109375	18135.697265625	10	true
24767.56640625	17940.787109375	10	true
24488.62890625	18690.095703125	10	true
24480.732421875	18796.259765625	10	true
24539.40625	18517.66796875	10	true
24465.26171875	18762.96484375	10	true
24533.982421875	18810.83984375	10	true
24558.07421875	18805.0078125	10	true
24371.123046875	18363.24609375	10	true
24375.154296875	18226.1953125	10	true
24382.20703125	18338.16796875	10	true
24458.380859375	18149.330078125	10	true
24295.501953125	18184.99609375	10	true
23574.611328125	19627.029296875	10	false
23838.0390625	19353.99609375	10	false
23882.888671875	19368.83984375	10	false
24023.134765625	19324.962890625	10	false
23894.455078125	19337.26171875	10	false
23864.1953125	19603.8984375	10	false
23875.244140625	19520.703125	10	false
23606.232421875	19312.537109375	10	false
23607.306640625	19359.958984375	10	false
23610.962890625	19400.783203125	10	false
23588.837890625	19381.787109375	10	false
23578.5546875	19435.00390625	10	false
23667.296875	19221.796875	10	true
23592.974609375	19272.751953125	10	true
23629.37890625	19244.470703125	10	true
23622.13671875	19543.876953125	10	false
23574.830078125	19279.234375	10	true
23638.966796875	19438.8046875	10	false
23609.966796875	19617.048828125	10	false
23626.611328125	19367.44921875	10	false
23648.525390625	19521.357421875	10	false
23762.46484375	19589.671875	10	false
23728.4375	19591.876953125	10	false
23952.330078125	18845.30078125	10	true
24012.55078125	19211.5078125	10	true
24060.77734375	19205.470703125	10	true
23631.77734375	18969.99609375	10	true
23685.953125	19180.2890625	10	true
23753.064453125	19135.619140625	10	true
23784.1875	19034.857421875	10	true
23776.28125	18944.068359375	10	true
23843.513671875	19186.541015625	10	true
23409.5625	19403.556640625	10	false
23411.083984375	19538.140625	10	false
23390.6015625	19432.125	10	false
23401.126953125	19471.056640625	10	false
23357.5	19261.2421875	10	true
23435.525390625	19589.578125	10	false
23462.64453125	19266.529296875	10	true
23495.5234375	19467.037109375	10	false
23485.669921875	19554.85546875	10	false
23525.01171875	19422.79296875	10	false
23546.42578125	19551.794921875	10	false
23564.71875	19365.17578125	10	false
23535.470703125	19376.35546875	10	false
23537.916015625	19503.919921875	10	false
23559.25	19400.197265625	10	false
23529.205078125	19349.52734375	10	false
23535.515625	19297.791015625	10	true
23569.126953125	19328.6171875	10	false
22796.27734375	19560.01171875	10	false
22998.81640625	19578.888671875	10	false
22930.83984375	19494.9296875	10	false
23312.529296875	19111.765625	10	true
23321.6328125	19156.103515625	10	true
23362.330078125	18894.6171875	10	true
23431.482421875	19226.505859375	10	true
23454.529296875	19036.857421875	10	true
23395.861328125	18948.34375	10	true
23374.68359375	18964.55078125	10	true
23322.287109375	19205.86328125	10	true
23348.578125	19228.435546875	10	true
23526.33203125	19092.703125	10	true
22924.84765625	19249.328125	10	false
23007.076171875	19116.326171875	10	true
23175.17578125	18960.982421875	10	true
22937.75390625	19036.095703125	10	true
23266.9375	19047.185546875	10	true
23577.779296875	18382.67578125	10	true
23783.2109375	18689.650390625	10	true
23876.931640625	18447.87109375	10	true
23881.6640625	18696.9375	10	true
24019.796875	18459.771484375	10	true
24007.326171875	18425.1015625	10	true
23966.154296875	18432.15625	10	true
24017.810546875	18675.525390625	10	true
23603.9765625	18448.056640625	10	true
23594.951171875	18405.619140625	10	true
23531.873046875	18808.251953125	10	true
23586.890625	18783.00390625	10	true
23558.63671875	18423.65625	10	true
23655.599609375	18520.640625	10	true
23637.208984375	18563.998046875	10	true
23767.318359375	18654.40625	10	true
23852.58203125	17972.9140625	10	true
24000.869140625	17993.62890625	10	true
23987.830078125	17955.029296875	10	true
23688.3515625	18309.078125	10	true
23640.341796875	18298.3515625	10	true
23644.87109375	18326.40234375	10	true
23733.603515625	18034.923828125	10	true
23649.82421875	18240.28515625	10	true
23614.783203125	17959.169921875	10	true
23800.263671875	18269.5625	10	true
23809.8515625	18380.318359375	10	true
23832.716796875	17920.591796875	10	true
23312.951171875	18602.779296875	10	true
23317.3046875	18661.904296875	10	true
23405.69921875	18722.75390625	10	true
23373.728515625	18654.388671875	10	true
23342.658203125	18728.943359375	10	true
23337.7578125	18764.6484375	10	true
23376.96875	18774.41796875	10	true
23394.58203125	18821.0078125	10	true
23339.0859375	18809.88671875	10	true
23495.404296875	18669.1328125	10	true
22986.8515625	18360.529296875	10	true
23286.423828125	18459.177734375	10	true
23182.15625	18523.583984375	10	true
23098.02734375	18453.791015625	10	true
23152.806640625	18496.412109375	10	true
23027.931640625	18390.416015625	10	true
23211.7734375	18821.17578125	10	true
23196.689453125	18757.28515625	10	true
22814.560546875	18679.98046875	10	true
22858.775390625	18572.865234375	10	true
23125.927734375	18565.869140625	10	true
23200.77734375	18792.333984375	10	true
22833.796875	18461.984375	10	true
23030.509765625	18593.052734375	10	true
23303.935546875	18538.98828125	10	true
23306.216796875	18409.6328125	10	true
23435.5234375	18072.3046875	10	true
23412.19140625	18118.12890625	10	true
23499.91015625	18220.8515625	10	true
23469.41015625	18116.09375	10	true
23526.04296875	18178.61328125	10	true
23493.34375	18246.392578125	10	true
22866.5390625	18258.33984375	10	true
22884.48828125	18077.265625	10	true
22818.068359375	18073.931640625	10	true
22919.63671875	18102.828125	10	true
22974.5078125	18332.06640625	10	true
22964.505859375	18307.31640625	10	true
23123.1015625	18312.630859375	10	true
23305.33203125	18010.525390625	10	true
23292.728515625	17970.91796875	10	true
26676.9921875	17667.912109375	10	false
26782.2109375	17857.658203125	10	false
26683.421875	17884.9453125	10	false
26744.416015625	17873.052734375	10	false
26850.4453125	17654.072265625	10	false
26887.59765625	17737.662109375	10	false
26788.3359375	17770.240234375	10	false
26207.43359375	17852.173828125	10	false
26396.458984375	17696.197265625	10	false
26544.826171875	17423.755859375	10	false
26702.576171875	17506.658203125	10	false
26863.134765625	17625.109375	10	false
26905.283203125	17446.240234375	10	false
26328.74609375	17434.0234375	10	false
26398.443359375	17360.951171875	10	false
26722.404296875	17080.908203125	10	false
26785.40625	17021.71875	10	false
26894.599609375	17040.810546875	10	false
26385.349609375	17238.3125	10	false
26569.806640625	17144.751953125	10	false
26411.88671875	17228.93359375	10	false
26796.765625	16834.21484375	10	false
26404.310546875	16833.66796875	10	false
26363.150390625	16968.93359375	10	false
26589.173828125	16955.794921875	10	false
26591.2109375	16503.341796875	10	false
26714.119140625	16559.115234375	10	false
26669.310546875	16674.150390625	10	false
26441.90625	16624.05859375	10	false
26194.583984375	16626.03125	10	false
26632.15625	16374.61328125	10	false
26660.123046875	16378.625	10	false
26796.666015625	16477.814453125	10	false
26280.494140625	16296.505859375	10	false
26883.1171875	16225.568359375	10	false
26277.189453125	16088.828125	10	false
26223.5234375	16179.021484375	10	false
26549.265625	15888.783203125	10	false
26270.396484375	15787.30859375	10	false
26237.994140625	15775.4287109375	10	false
26322.625	15791.484375	10	false
26377.689453125	15744.9091796875	10	false
26380.962890625	15777.91796875	10	false
25767.78125	17665.984375	10	false
26055.61328125	17907.58203125	10	false
26022.66796875	17884.94921875	10	false
26123.623046875	17800.708984375	10	false
25619.896484375	17673.404296875	10	false
25353.712890625	17714.615234375	10	false
25350.001953125	17865.79296875	10	false
25846.796875	17514.205078125	10	false
25925.5546875	17533.470703125	10	false
26062.818359375	17562.078125	10	false
26019.3203125	17548.78125	10	false
26035.1328125	17423.20703125	10	false
25601.3984375	17650.404296875	10	false
25597.01171875	17463.15234375	10	false
25616.6015625	17566.1015625	10	false
24994.685546875	17791.392578125	10	true
25149.46484375	17861.1640625	10	true
24682.89453125	17880.94921875	10	true
24715.041015625	17467.38671875	10	true
24716.560546875	17504.51171875	10	true
26127.4296875	17291.46875	10	false
26125.861328125	17316.765625	10	false
25554.6328125	17345.79296875	10	false
25559.91015625	17149.568359375	10	false
25594.9296875	17173.916015625	10	false
25660.451171875	17377.3828125	10	false
25862.8515625	16988.908203125	10	false
25882.587890625	16941.923828125	10	false
26017.9375	16888.97265625	10	false
26137.8125	16823.615234375	10	false
25049.880859375	17180.1796875	10	false
25288.244140625	17245.8515625	10	false
24815.21484375	17352.822265625	10	true
25105.080078125	17083.779296875	10	false
25237.310546875	16985.93359375	10	false
24587.5703125	17085.970703125	10	true
24796.3046875	17080.623046875	10	false
24090.322265625	17850.6328125	10	true
24125.24609375	17689.6875	10	true
24130.3203125	17472.068359375	10	true
23893.314453125	17430.380859375	10	true
24017.33203125	17558.642578125	10	true
24022.16015625	17353.72265625	10	true
23395.837890625	17797.587890625	10	true
23606.599609375	17854.357421875	10	true
23623.271484375	17812.9921875	10	true
23722.224609375	17823.287109375	10	true
22785.5859375	17652.99609375	10	true
22832.982421875	17870.646484375	10	true
22875.60546875	17756.896484375	10	true
22810.38671875	17791.03515625	10	true
22907.728515625	17781.267578125	10	true
23553.09375	17617.455078125	10	true
22932.498046875	17641.46484375	10	true
22908.345703125	17609.55859375	10	true
23143.12890625	17357.36328125	10	true
23260.53515625	17424.138671875	10	true
24440.689453125	17130.53125	10	true
24400.201171875	17122.033203125	10	true
23900.169921875	17197.044921875	10	true
24464.947265625	16881.748046875	10	true
24102.0234375	16909.314453125	10	true
23363.81640625	17298.68359375	10	true
23035.41796875	17044.818359375	10	true
23054.140625	17119.126953125	10	true
23086.87109375	17289.978515625	10	true
23193.943359375	17258.72265625	10	true
23028.724609375	17144.81640625	10	true
23179.5078125	17304.697265625	10	true
23259.107421875	17251.041015625	10	true
23575.70703125	16814.806640625	10	false
23591.76953125	17025.908203125	10	true
23148.79296875	16871.388671875	10	true
25826.8359375	16726.09765625	10	false
26080.720703125	16597.29296875	10	false
25733.423828125	16318.9921875	10	false
25429.849609375	16494.859375	10	false
25407.40234375	16268.6875	10	false
25554.578125	16515.4921875	10	false
25463.0546875	16528.509765625	10	false
25524.79296875	16301.619140625	10	false
25658.1171875	16393.43359375	10	false
25153.03515625	16794.544921875	10	false
24647.755859375	16439.548828125	10	false
26072.96484375	16168.6513671875	10	false
25688.015625	16046.1884765625	10	false
25825.95703125	15902.0283203125	10	false
25611.779296875	15849.6103515625	10	false
25730.591796875	16024.693359375	10	false
25021.681640625	16041.03125	10	false
24861.021484375	16206.9775390625	10	false
25208.90625	15951.388671875	10	false
24657.552734375	15756.5830078125	10	false
24377.83984375	16766.521484375	10	false
24495.24609375	16702.6171875	10	false
24364.21875	16643.046875	10	false
24284.728515625	16628.16015625	10	false
24030.1015625	16782.748046875	10	false
23953.103515625	16551.326171875	10	false
24538.642578125	16438.26953125	10	false
23422.001953125	16655.18359375	10	false
23679.58203125	16678.40234375	10	false
22957.955078125	16675.1640625	10	false
23321.24609375	16283.8330078125	10	false
23344.427734375	16451.92578125	10	false
23658.888671875	16341.1201171875	10	false
22783.994140625	16480.443359375	10	false
22888.44921875	16387.294921875	10	false
23051.8125	16356.3544921875	10	false
23167.73828125	16433.255859375	10	false
24249.263671875	15841.0205078125	10	false
24392.38671875	15886.7177734375	10	false
24375.771484375	15993.9501953125	10	false
23978.1796875	15770.3701171875	10	false
24133.375	15768.2880859375	10	false
23743.33984375	16034.3232421875	10	false
23446.791015625	16014.333984375	10	false
22807.412109375	16260.765625	10	false
23089.708984375	16012.68359375	10	false
22825.53125	16188.04296875	10	false
23457.998046875	15982.0185546875	10	false
22856.2734375	15744.9794921875	10	false
22791.716796875	15931.615234375	10	false
22905.630859375	15955.4296875	10	false
22865.619140625	15928.509765625	10	false
22918.3125	15744.6630859375	10	false
22849.583984375	15799.2109375	10	false
23232.38671875	15966.1552734375	10	false
26658.412109375	15591.5361328125	10	false
26676.478515625	15623.4384765625	10	false
26439.34375	15685.74609375	10	false
26074.72265625	15623.943359375	10	false
26110.65625	15610.6181640625	10	false
26137.462890625	15687.595703125	10	false
25805.990234375	15741.8466796875	10	false
24690.11328125	15652.955078125	10	false
24514.423828125	15545.90625	10	false
24534.517578125	15645.9580078125	10	false
23938.93359375	15598.880859375	10	false
23865.67578125	15626.2080078125	10	false
23204.439453125	15658.2109375	10	false
22821.1484375	15731.716796875	10	false
22888.806640625	15704.5517578125	10	false
22846.8046875	15646.65625	10	false
22551.744140625	20698.462890625	10	false
22494.232421875	20636.4765625	10	false
22740.0234375	20473.486328125	10	false
22707.462890625	20379.265625	10	false
21675.4375	20342.21875	10	false
20735.140625	20788.037109375	10	false
20459.501953125	20837.935546875	10	false
20903.841796875	20575.306640625	10	false
21050.0234375	20425.16015625	10	false
21086.974609375	20439.876953125	10	false
20711.62890625	20739.873046875	10	false
20805.3203125	20552.380859375	10	false
20219.046875	20465.625	10	false
20446.970703125	20543.240234375	10	false
20352.474609375	20414	10	false
20338.404296875	20427.685546875	10	false
20374.65234375	20352.015625	10	false
22583.017578125	19911.4765625	10	false
22215.734375	20081.0546875	10	false
22261.330078125	19981.125	10	false
22430.064453125	19650.5390625	10	false
22726.005859375	19710.609375	10	false
22773.826171875	19610.56640625	10	false
22288.46875	19754.244140625	10	false
22362.92578125	19729.9609375	10	false
22771.9765625	19252.990234375	10	false
22774.8515625	19315.693359375	10	false
22307.203125	18818.265625	10	true
22327.931640625	18864.92578125	10	true
22621.044921875	19094.35546875	10	false
22581.021484375	19091.125	10	false
22607.455078125	19064.353515625	10	false
22556.373046875	19065.158203125	10	false
22638.791015625	18934.275390625	10	true
22737.875	19107.259765625	10	true
22765.23046875	19097.66015625	10	true
22691.6875	18952.611328125	10	true
22723.486328125	19202.28515625	10	false
22262.26171875	18872.890625	10	false
22294.49609375	18869.796875	10	false
21822.982421875	18859.57421875	10	false
20780.8984375	20022.505859375	10	false
20337.546875	19548.494140625	10	false
20403.333984375	19591.291015625	10	false
21044.236328125	19232.287109375	10	false
20977.11328125	19306.25390625	10	false
20868.130859375	19168.869140625	10	false
20689.892578125	19148.537109375	10	false
22361.009765625	18636.80078125	10	true
22503.50390625	18568.81640625	10	true
22351.37890625	18601.87109375	10	true
22353.31640625	18565.966796875	10	true
22721.1328125	18504.1015625	10	true
21902.837890625	18710.96484375	10	false
21966.34375	18626.57421875	10	false
21986.44140625	18655.337890625	10	false
22052.98046875	18680.6796875	10	false
22395.7734375	18350.330078125	10	true
22294.296875	18280.236328125	10	true
22277.142578125	18179.630859375	10	true
22666.970703125	18149.666015625	10	true
22750.265625	18265.025390625	10	true
22732.845703125	18427.826171875	10	true
21703.126953125	18597.90234375	10	false
21751.59765625	18526.142578125	10	false
21859.20703125	18715.908203125	10	false
21869.935546875	18656.537109375	10	false
21824.130859375	18669.431640625	10	false
21814.69921875	18571.603515625	10	false
21795.568359375	18526.94140625	10	false
21643.580078125	18374.640625	10	false
21663.16796875	18352.333984375	10	false
21844.599609375	18489.431640625	10	false
21826.337890625	18402.28125	10	false
21841.83984375	18321.421875	10	false
21794.18359375	18461.6953125	10	false
21810.24609375	18501.41796875	10	false
21845.017578125	18370.728515625	10	false
21877.955078125	18516.869140625	10	false
21613.435546875	18360.9375	10	false
21628.81640625	18414.39453125	10	false
22632.943359375	17948.083984375	10	true
22604.8671875	17879.318359375	10	true
22480.81640625	17866.6953125	10	true
22566.712890625	18106.865234375	10	true
22623.005859375	17919.15625	10	true
21953.525390625	18107.44140625	10	true
22083.076171875	17797.373046875	10	true
22440.810546875	17648.060546875	10	true
22775.36328125	17512.26953125	10	true
22010.904296875	17392.169921875	10	false
22033.484375	17722.203125	10	true
22052.81640625	17604.00390625	10	true
22280.474609375	17660.1328125	10	true
22331.501953125	17444.82421875	10	true
22241.04296875	17437.77734375	10	true
22235.1171875	17661.703125	10	true
22268.083984375	17454.556640625	10	true
22208.4921875	17545.421875	10	true
22313.076171875	17691.775390625	10	true
21729.6328125	17650.41015625	10	false
21422.3984375	17565.7109375	10	false
20930.908203125	18574.501953125	10	false
20612.943359375	18659.611328125	10	false
20663.583984375	18662.869140625	10	false
20708.46484375	18614.541015625	10	false
20713.2578125	18665.17578125	10	false
20699.24609375	18582.048828125	10	false
20305.3046875	18501.4375	10	false
20814.826171875	18420.1484375	10	false
20448.666015625	18391.373046875	10	false
20895.376953125	17992.68359375	10	false
20924.33984375	17860.802734375	10	false
21183.94921875	17652.212890625	10	false
20959.43359375	17748.880859375	10	false
20607.236328125	18129.6796875	10	false
20493.4453125	17930.234375	10	false
20206.0703125	18567.556640625	10	false
20279.263671875	18617	10	false
20090.826171875	17565.734375	10	false
20122.4140625	17571.2421875	10	false
20191.5703125	17483.53515625	10	false
20282.177734375	17632.958984375	10	false
22175.134765625	16464.560546875	10	false
22435.609375	17239.04296875	10	true
22731.0859375	16657.4921875	10	false
22684.13671875	17377.802734375	10	true
22544.353515625	17365.70703125	10	true
22282.373046875	16621.419921875	10	false
22273.72265625	16961.162109375	10	false
22244.498046875	17278.384765625	10	true
22326.203125	17288.857421875	10	true
22307.224609375	17299.994140625	10	true
22197.80078125	16932.732421875	10	false
22232.51953125	16671.99609375	10	false
22275.740234375	16813.36328125	10	false
22348.3203125	16676.5546875	10	false
22375.390625	17185.115234375	10	true
22367.78125	17056.46484375	10	true
22373.34375	17231.27734375	10	true
22383.4296875	16754.685546875	10	false
22635.119140625	16354.3427734375	10	false
22550.85546875	16177.7802734375	10	false
22769.935546875	16241.1748046875	10	false
22675.267578125	16510.880859375	10	false
22752.359375	16168.072265625	10	false
22206.94921875	16275.755859375	10	false
22178.767578125	16416.572265625	10	false
22301.41796875	16223.734375	10	false
22436.462890625	16158.8193359375	10	false
22360.529296875	16235.501953125	10	false
22513.52734375	16248.5400390625	10	false
21604.994140625	16879.916015625	10	false
21805.802734375	17007.30859375	10	false
21824.005859375	17040.40625	10	false
21898.3359375	17175.9296875	10	false
21932.138671875	17242.5859375	10	false
22169.1640625	16970.56640625	10	false
22019.08203125	16978.830078125	10	false
21693.09375	17050.267578125	10	false
21775.32421875	16958.30859375	10	false
21900.8125	16287.19140625	10	false
21948.9921875	16397.646484375	10	false
21894.306640625	16732.21484375	10	false
21888.939453125	16255.5361328125	10	false
21968.740234375	16774.765625	10	false
21969.990234375	16295.1298828125	10	false
21990.35546875	16470.169921875	10	false
22061.5703125	16389.23046875	10	false
21972.4375	16483.220703125	10	false
21998.388671875	16354.9169921875	10	false
22118.876953125	16513.197265625	10	false
22167.478515625	16867.611328125	10	false
21598.962890625	16290.64453125	10	false
21710.427734375	16857.197265625	10	false
21615.26171875	16601.455078125	10	false
21727.765625	16543.35546875	10	false
21778.74609375	16826.984375	10	false
21789.86328125	16289.6083984375	10	false
21861.806640625	16411.64453125	10	false
21873.255859375	16270.8740234375	10	false
22762.873046875	15789.072265625	10	false
22574.310546875	16149.9892578125	10	false
22602.4609375	16057.6376953125	10	false
22622.09375	16077.9013671875	10	false
22762.9921875	16005.84375	10	false
22758.015625	16125.576171875	10	false
22775.90625	15972.6279296875	10	false
22741.001953125	15799.9228515625	10	false
22313.91015625	15821.455078125	10	false
22396.875	16118.0654296875	10	false
22558.49609375	15524.28515625	10	false
22583.138671875	15462.150390625	10	false
22593.365234375	15527.677734375	10	false
22621.11328125	15456.091796875	10	false
22666.861328125	15603.587890625	10	false
22692.634765625	15486.005859375	10	false
22677.634765625	15553.7548828125	10	false
22706.57421875	15588.986328125	10	false
22667.78125	15469.5888671875	10	false
22391.634765625	15672.8154296875	10	false
22459.677734375	15689.6943359375	10	false
22387.6640625	15708.1845703125	10	false
22476.03125	15640.71875	10	false
22348.736328125	15525.3662109375	10	false
22446.451171875	15599.2646484375	10	false
22417.888671875	15472.9814453125	10	false
22387.6484375	15499.1240234375	10	false
22432.65234375	15694.6103515625	10	false
22476.287109375	15567.41015625	10	false
22433.51953125	15546.625	10	false
22385.763671875	15590.291015625	10	false
22470.697265625	15516.40234375	10	false
22378.76171875	15630.681640625	10	false
22395.177734375	15548.1806640625	10	false
22341.615234375	15579.5888671875	10	false
22505.150390625	15683.830078125	10	false
22513.12109375	15589.1015625	10	false
22551.072265625	15485.28125	10	false
22555.75390625	15560.2978515625	10	false
22152.5703125	15730.625	10	false
22047.814453125	16016.0859375	10	false
22106.68359375	15853.66796875	10	false
22053.1484375	15845.3876953125	10	false
22112.943359375	15892.134765625	10	false
22065.494140625	15883.935546875	10	false
22119.423828125	15818.7080078125	10	false
22134.546875	15928.2216796875	10	false
22141.109375	16001.8564453125	10	false
22157.845703125	15804.3466796875	10	false
22207.82421875	16097.115234375	10	false
22223.984375	16057.1953125	10	false
22191.70703125	16056.4248046875	10	false
22159.9453125	16035.837890625	10	false
22182.025390625	15771.3017578125	10	false
22200.705078125	15801.44921875	10	false
22206.705078125	15857.9658203125	10	false
22170.06640625	15891.0576171875	10	false
22240.3359375	16105.4453125	10	false
21683.15625	16137.4833984375	10	false
21772.04296875	16028.078125	10	false
21734.998046875	15983.4521484375	10	false
21802.91796875	15891.5380859375	10	false
21890.21875	15736.9130859375	10	false
21818.849609375	15954.796875	10	false
21860.40234375	15821.51953125	10	false
21703.23046875	15945.416015625	10	false
21692.619140625	15923.6513671875	10	false
21937.42578125	16006.0068359375	10	false
21930.9375	15816.009765625	10	false
21928.400390625	16113.9140625	10	false
21965.38671875	16063.8935546875	10	false
22083.935546875	15531.23046875	10	false
22047.453125	15560.859375	10	false
22061.4375	15600.08984375	10	false
22113.1484375	15488.8720703125	10	false
22148.15625	15673.7529296875	10	false
22162.994140625	15655.783203125	10	false
21620.810546875	15648.2236328125	10	false
21619.435546875	15537.162109375	10	false
21744.640625	15553.6279296875	10	false
21526.521484375	17299.001953125	10	false
21311.65234375	16702.09765625	10	false
21442.74609375	16858.947265625	10	false
21397.0234375	16925.671875	10	false
21290.705078125	16714.28515625	10	false
20823.04296875	16689.7421875	10	false
20852.66015625	16680.12890625	10	false
20597.525390625	16722.501953125	10	false
20628.8828125	16681.66015625	10	false
20658.197265625	16626.966796875	10	false
21521.302734375	16312.8779296875	10	false
20975.822265625	16229.6923828125	10	false
20887.8984375	16458.275390625	10	false
20931.9140625	16440.080078125	10	false
21180.919921875	15519.6416015625	10	false
21185.9453125	15658.8505859375	10	false
21214.849609375	15862.3349609375	10	false
21451.669921875	15734.9833984375	10	false
21337.33203125	15633.396484375	10	false
21482.74609375	15779.91796875	10	false
21514.8359375	15521.5498046875	10	false
21494.96875	16079.2255859375	10	false
21402.8203125	15469.830078125	10	false
21564.98828125	15603.986328125	10	false
21482.06640625	15581.724609375	10	false
21376.1484375	15683.974609375	10	false
20975.462890625	16147.9072265625	10	false
20961.32421875	15775.302734375	10	false
20966.62890625	15552.9677734375	10	false
21036.4765625	16132.015625	10	false
21150.65625	15677.6103515625	10	false
21128.419921875	15885.0556640625	10	false
21172.97265625	15782.5712890625	10	false
20689.38671875	16557.853515625	10	false
20696.765625	16517.87890625	10	false
20725.931640625	16523.8984375	10	false
20765.21875	16450.240234375	10	false
20809.59375	16494.521484375	10	false
20854.337890625	16462.2890625	10	false
20539.263671875	16594.576171875	10	false
20598.142578125	16232.251953125	10	false
20534.908203125	16525.705078125	10	false
20590.3203125	16502.947265625	10	false
20540.986328125	16350.1728515625	10	false
20685.935546875	16032.8154296875	10	false
20709.630859375	15777.73046875	10	false
20790.654296875	15609.16796875	10	false
20816.974609375	15643.5673828125	10	false
20870.517578125	15462.814453125	10	false
20539.30859375	15641.189453125	10	false
20575.92578125	15576.6904296875	10	false
20604.80859375	16044.2265625	10	false
20127.4375	16978.365234375	10	false
20324.283203125	16249.0283203125	10	false
20227.703125	16405.65234375	10	false
20125.826171875	16181.169921875	10	false
20492.345703125	15604.720703125	10	false
20481.953125	15501.435546875	10	false
20481.333984375	15842.9970703125	10	false
20115.470703125	15574.5498046875	10	false
20131.423828125	15552.3564453125	10	false
20147.828125	15765.2373046875	10	false
20415.4609375	15458.359375	10	false
20452.689453125	15485.642578125	10	false
25776.921875	19130.3125	4	false
